speed,deceleration,deltadistance,delta_time,detection
6.17,0.6689,2.7433,0.579980612,TRUE
6.17,-0.1939,2.8405,0.500018358,TRUE
6.17,0.1062,3.716,0.759991646,TRUE
6.17,-2.5268,3.5022,0.290013313,TRUE
6.17,0.8201,3.9498,1.020028114,TRUE
6.17,-29.2193,3.2526,0.099999189,TRUE
6.17,5.666,1.6316,0.529971361,TRUE
6.17,-0.6707,3.5806,0.540021181,TRUE
6.17,-0.3285,2.8943,0.369996548,TRUE
6.17,0.4702,3.2163,0.699993134,TRUE
6.17,-2.2887,3.2201,0.290000439,TRUE
6.17,1.0912,2.8405,0.580006123,TRUE
6.17,-0.3273,3.5806,0.540021658,TRUE
6.17,-0.1596,3.381,0.459983826,TRUE
6.17,0.4962,2.7002,0.880005836,TRUE
6.17,-37.0635,3.2201,0.089997768,TRUE
6.17,3.3688,3.335,0.980014086,TRUE
6.17,-219.2424,3.5806,0.040025234,TRUE
6.17,15.0962,2.8943,0.5699718,TRUE
6.17,0.1831,2.7002,0.710004568,TRUE
6.17,-4.4669,2.9576,0.220031977,TRUE
5.91,1.0611,3.7708,0.879973173,TRUE
5.91,-5.5244,4.1491,0.240003824,TRUE
5.91,2.2804,2.7432,0.550002337,TRUE
5.91,0.3082,2.0489,0.880025864,TRUE
5.91,-18.3556,3.853,0.139979362,TRUE
5.91,3.7994,2.7433,0.6200068,TRUE
5.91,0.0149,1.1405,0.259999037,TRUE
5.91,-1.0757,4.2504,0.460034847,TRUE
5.91,0.829,2.5833,0.639974833,TRUE
5.91,-1.3424,2.8943,0.340000153,TRUE
5.91,0.6003,3.0743,0.700005293,TRUE
5.91,-2.423,2.5834,0.250021219,TRUE
5.91,0.9755,2.7432,0.46998167,TRUE
5.91,-0.0696,2.8943,0.470039606,TRUE
5.91,0.2705,2.648,0.569983244,TRUE
5.91,-0.2977,4.7701,0.709986687,TRUE
5.91,-2.4637,2.648,0.2200315,TRUE
5.91,1.1237,3.2782,0.519971609,TRUE
5.91,0.5873,1.7235,0.530024052,TRUE
5.91,-1.1096,4.2058,0.489994049,TRUE
5.91,0.5696,3.2782,0.710013866,TRUE
5.91,-0.0809,1.5075,0.309998989,TRUE
5.65,-0.6412,3.1515,0.419985771,TRUE
5.65,0.4357,3.2782,0.94000721,TRUE
5.65,-13.7115,3.5494,0.150019169,TRUE
5.65,3.5421,1.5075,0.609980822,TRUE
5.65,-1.2214,3.1514,0.420036316,TRUE
5.65,0.4449,2.7509,0.529973507,TRUE
5.65,0.1118,3.1327,0.710006952,TRUE
5.65,-2.6885,2.7508,0.249996901,TRUE
5.65,0.6757,3.8884,0.510026932,TRUE
5.65,0.5272,2.648,0.56000042,TRUE
5.4,0.0568,2.5553,0.579983473,TRUE
5.4,0.1098,2.8621,0.810025215,TRUE
5.4,-0.3312,2.4442,0.479984045,TRUE
5.4,-16.5201,1.4442,0.079999208,TRUE
5.4,2.9058,2.5553,0.420004606,TRUE
5.4,-0.0889,2.7774,0.430004358,TRUE
5.4,0.1267,5.2165,1.000001431,TRUE
5.4,0.0036,2.4441,0.470006943,TRUE
5.14,-3.2755,4.451,0.299998522,TRUE
77.68,76.9002,138.4269,0.324951172,TRUE
77.68,76.9002,138.4269,0.324951172,TRUE
77.68,76.9002,37.7126,0.454960346,TRUE
77.16,3.684,32.6481,0.505025148,TRUE
77.16,-4.4647,32.8642,0.400002003,TRUE
77.16,-0.6113,43.4697,0.510099173,TRUE
77.16,1.3216,33.8681,0.424885273,TRUE
77.16,1.8168,36.327,0.515020847,TRUE
76.65,-0.8776,87.1111,1.090030432,TRUE
76.65,2.2661,37.507,0.554975271,FALSE
76.65,-7.8849,40.0554,0.405007839,FALSE
76.65,6.4204,33.7099,0.500011921,FALSE
76.13,-2.1495,45.2826,0.570059061,FALSE
76.13,-0.925,33.6558,0.404963255,FALSE
75.62,2.7131,36.8513,0.535069942,FALSE
75.62,0.4945,38.9403,0.589906454,FALSE
75.1,-2.4007,35.3556,0.460101604,FALSE
75.1,0.9785,38.3568,0.534883261,FALSE
74.59,-4.207,37.931,0.425019264,FALSE
74.59,2.6319,36.8916,0.480006456,FALSE
74.59,2.1896,29.1102,0.430552721,FALSE
73.56,-2.1734,39.5287,0.504433393,FALSE
73.56,2.4334,34.0288,0.515021801,FALSE
71.5,1.0775,32.0769,0.530486345,FALSE
68.93,-3.6057,44.9043,0.559540749,FALSE
68.93,2.8686,33.8667,0.514960766,FALSE
65.84,-1.1001,37.5396,0.525506735,FALSE
65.84,3.7267,26.5809,0.500001192,FALSE
62.76,-3.3441,37.354,0.529618502,FALSE
62.76,0.1709,36.5638,0.524964571,FALSE
60.18,6.4834,18.5276,0.454964876,FALSE
57.1,-1.4344,63.9778,1.129980326,FALSE
54.01,0.0229,56.3946,1.000004768,FALSE
54.01,1.0753,44.0904,0.950895786,FALSE
48.35,-0.0996,56.031,1.179120779,FALSE
48.35,-1.2877,23.9417,0.45001626,FALSE
46.29,1.72,21.6682,0.480471134,FALSE
43.72,0.318,48.1007,1.159551144,FALSE
42.18,0.1063,30.1467,0.740511417,FALSE
42.18,0.4457,17.0474,0.439484835,FALSE
40.12,-1.3073,27.6186,0.595002413,FALSE
39.09,1.1202,22.7359,0.565493584,FALSE
39.09,1.0878,14.9894,0.41952014,FALSE
39.09,0.2881,14.1819,0.410226107,FALSE
36.52,0.0917,17.8958,0.52482295,FALSE
36.01,-1.1661,21.519,0.535065413,FALSE
36.01,0.5322,21.9111,0.589991093,FALSE
34.46,2.4787,12.4922,0.500004053,TRUE
34.46,-2.149,21.3279,0.57488513,TRUE
33.43,2.2445,12.4922,0.465023756,TRUE
33.43,-1.5466,16.409,0.480484247,TRUE
32.92,-1.77,19.8611,0.469519377,TRUE
32.92,2.6167,14.8184,0.505045414,TRUE
32.4,-0.5257,19.2814,0.594961405,TRUE
32.4,0.2533,12.8727,0.41009903,TRUE
31.89,0.5704,15.8214,0.559900999,TRUE
31.89,-0.4186,13.0684,0.434986353,TRUE
31.89,-0.0152,13.3995,0.445023537,TRUE
31.89,0.3184,12.0951,0.419996738,TRUE
30.86,-1.4066,20.8979,0.570027113,TRUE
30.86,1.4932,16.0384,0.564962864,TRUE
30.35,-1.0214,14.9949,0.455120087,TRUE
30.35,0.9193,15.3938,0.550004005,TRUE
30.35,0.0272,31.9673,1.154893398,TRUE
29.83,-2.4232,18.0343,0.465499401,TRUE
29.83,2.8151,11.0796,0.400001764,TRUE
29.83,-0.0195,16.3974,0.58958602,TRUE
29.83,-0.1837,16.8839,0.584919691,TRUE
29.32,-0.0487,14.9947,0.515084505,TRUE
29.32,0.6473,13.6444,0.529940605,TRUE
28.8,-0.645,15.0987,0.519997597,TRUE
28.8,-0.8032,14.1206,0.434986591,TRUE
27.77,0.8509,13.7824,0.485042572,TRUE
27.77,-0.215,17.1894,0.579984665,TRUE
27.26,2.1674,9.0335,0.450063229,TRUE
27.26,-2.1913,13.1841,0.444920063,TRUE
26.23,1.5881,10.26,0.455085993,TRUE
26.23,-0.0958,12.6827,0.549938202,TRUE
25.2,-1.6456,15.5653,0.499997854,TRUE
25.2,0.9213,13.1972,0.495052099,TRUE
24.69,1.5883,9.0335,0.465443373,TRUE
24.69,-0.6881,11.9044,0.519518852,TRUE
23.14,-0.5419,15.3701,0.590023518,TRUE
23.14,0.8722,11.6559,0.544960499,TRUE
22.12,-0.0814,12.1175,0.555047989,TRUE
22.12,-0.3274,11.4799,0.490463257,TRUE
21.6,0.868,9.8625,0.519518852,TRUE
21.6,0.0319,10.4394,0.554982901,TRUE
20.06,-0.1105,22.1113,1.105122805,TRUE
20.06,0.3464,7.646,0.410799026,TRUE
19.03,-0.1103,10.8431,0.564087629,TRUE
19.03,-0.2874,9.3322,0.455110788,TRUE
18.51,0.3681,15.9464,0.929913044,TRUE
17.49,0.0082,16.397,0.960492373,TRUE
17.49,0.1556,8.4573,0.519530296,TRUE
16.97,-0.3599,9.222,0.510088444,TRUE
16.97,-0.6594,8.849,0.424883366,TRUE
15.94,2.3575,4.6851,0.435087442,TRUE
15.94,-0.7909,6.4152,0.449937582,TRUE
15.43,-0.0375,14.5507,0.994988918,TRUE
14.91,0.4401,6.0776,0.485025167,TRUE
14.4,-0.1511,24.4489,1.635046482,TRUE
13.88,-0.185,7.1789,0.454980135,TRUE
13.88,1.0576,5.3493,0.510008335,TRUE
13.37,-0.0959,11.8632,1.035028219,TRUE
12.86,-0.1842,6.7892,0.545437813,TRUE
11.31,0.0277,40.602,3.534514189,TRUE
10.28,0.0691,19.2006,1.880072117,TRUE
9.77,0.187,7.3209,0.845052004,TRUE
9.25,-0.009,31.1297,3.470108509,TRUE
9.25,0.0069,49.8103,5.805239439,TRUE
60.18,48.3531,149.4462,0.470015764,TRUE
60.18,48.3531,149.4462,0.470015764,TRUE
60.18,48.3531,31.4356,0.550012112,TRUE
59.67,-0.5939,54.1315,0.869977474,TRUE
59.67,0.9609,33.4311,0.59000659,TRUE
59.16,-1.2645,37.749,0.590021849,TRUE
59.16,2.6398,26.2684,0.519982815,TRUE
59.16,-1.6136,33.9367,0.570004463,TRUE
59.16,-0.2055,30.2728,0.50000453,TRUE
58.64,0.0411,33.178,0.55000329,TRUE
58.64,-0.1693,32.4382,0.530005693,TRUE
58.64,-0.3497,36.653,0.580022335,TRUE
58.64,2.6938,26.0707,0.529983044,FALSE
58.13,-3.7102,35.4201,0.520024061,FALSE
58.13,3.3268,22.4412,0.40998435,FALSE
57.61,-1.3502,30.6788,0.500003815,FALSE
57.61,2.1416,25.8296,0.510000467,FALSE
57.1,-1.3592,33.8606,0.58002615,FALSE
57.1,1.3583,23.5728,0.450002193,FALSE
56.58,-2.6361,32.6549,0.500003576,FALSE
56.58,2.8672,25.6254,0.50000453,FALSE
55.04,0.2808,29.2784,0.58998394,FALSE
54.01,-3.0158,33.0035,0.51002264,FALSE
54.01,2.1212,30.9371,0.589983463,FALSE
52.98,1.6428,19.9536,0.440002918,FALSE
52.98,-2.2708,33.0857,0.570026159,FALSE
51.44,2.4211,25.3677,0.569922447,FALSE
51.44,-2.1054,33.453,0.590066433,FALSE
49.38,2.2097,22.2204,0.480002165,FALSE
49.38,-0.5893,26.6803,0.539945841,FALSE
48.35,0.5116,23.0103,0.490060329,FALSE
48.35,-0.9318,25.7617,0.500004768,FALSE
47.32,0.635,26.9007,0.560013294,FALSE
47.32,0.0008,25.4565,0.529996157,FALSE
46.29,1.4702,18.6946,0.45000267,FALSE
46.29,-0.7799,25.6629,0.56000185,FALSE
44.75,1.2136,21.2762,0.540006638,FALSE
44.75,-1.0934,24.4043,0.540030956,FALSE
42.69,0.2443,45.6107,1.069978237,FALSE
41.15,0.7833,15.8221,0.400002718,FALSE
40.12,-0.2125,22.3857,0.550004244,FALSE
38.06,0.151,69.8783,1.840015411,FALSE
34.98,0.1992,51.2838,1.460015535,TRUE
34.98,-0.7911,18.6484,0.480015993,TRUE
34.46,0.9145,22.8005,0.700009108,TRUE
32.92,0.2079,26.5033,0.859984636,TRUE
32.92,0.7303,14.322,0.53000617,TRUE
31.89,-3.4545,22.5938,0.51001811,TRUE
30.86,2.3865,20.3154,0.77998662,TRUE
30.86,-1.4441,15.3709,0.470024824,TRUE
30.35,0.6748,13.9079,0.469981909,TRUE
30.35,-0.0771,14.682,0.490006685,TRUE
28.8,0.0844,27.4342,0.940024376,TRUE
26.75,0.1922,40.2402,1.529990911,TRUE
25.2,0.0183,44.7086,1.720031738,TRUE
23.14,1.2228,9.4191,0.459984303,TRUE
23.14,-0.0724,11.6898,0.559998989,TRUE
21.6,-0.1805,10.8803,0.500014305,TRUE
21.6,0.3351,10.0582,0.499992847,TRUE
20.06,0.3904,9.9064,0.55001545,TRUE
20.06,-0.6232,8.4118,0.40999651,TRUE
18.51,0.2532,17.2499,0.950003862,TRUE
16.97,0.4447,8.5334,0.540004253,TRUE
15.94,0.0005,16.5876,1.050011635,TRUE
14.4,0.0696,19.1028,1.280026674,TRUE
12.86,0.7356,5.5012,0.479983091,TRUE
10.8,0.0125,23.0907,2.060015917,TRUE
10.8,0.0085,5.2498,0.470003843,TRUE
9.77,0.2456,9.2542,1.080005646,TRUE
7.71,0.0295,13.1972,1.630010605,TRUE
7.71,-0.1556,4.8172,0.540005684,TRUE
7.2,0.7887,2.5552,0.53000164,TRUE
7.2,-1.4246,4.1638,0.400004387,TRUE
7.2,0.8805,3.063,0.510025978,TRUE
7.2,-0.2391,2.7774,0.400001287,TRUE
6.68,0.0378,10.6757,1.689991951,TRUE
6.68,-0.4371,4.0197,0.480002165,TRUE
47.32,2.3752,51.4008,0.519792318,TRUE
47.32,2.3752,51.4008,0.519792318,TRUE
44.24,2.3752,104.3031,2.290065289,TRUE
44.24,2.7502,14.1401,0.41000104,TRUE
39.09,-0.2115,113.7523,2.820030212,TRUE
38.06,1.2062,18.8805,0.56004262,FALSE
35.49,-0.2646,54.7503,1.459973812,FALSE
33.43,0.2454,47.1679,1.380011082,FALSE
32.92,-0.0958,20.1406,0.580017567,FALSE
31.89,1.6927,11.8633,0.430060148,FALSE
31.38,-0.3631,14.9927,0.509934425,FALSE
30.35,-0.1133,12.546,0.420048475,FALSE
29.83,0.1954,11.9227,0.409963369,FALSE
29.32,-0.0872,14.755,0.500001669,FALSE
25.72,0.1045,58.9614,2.160084963,FALSE
23.14,0.2433,39.8881,1.719946384,FALSE
21.6,0.1125,20.4024,0.920007229,FALSE
20.57,-0.2061,12.5646,0.540006876,FALSE
14.91,0.1856,59.0311,3.490023136,FALSE
13.88,0.9329,6.0109,0.480003834,FALSE
12.34,-0.1074,15.3477,1.120054007,FALSE
10.8,0.2242,12.6764,1.130033731,FALSE
10.28,0.7172,3.9311,0.519937277,FALSE
10.28,-1.0583,4.6848,0.400003672,FALSE
9.77,0.4583,5.0143,0.54005146,FALSE
9.25,-0.2851,4.7439,0.449954033,FALSE
8.74,0.7265,3.3422,0.460003853,FALSE
7.97,0.0109,3.3914,0.470022917,FALSE
7.71,0.3599,2.9976,0.579993248,FALSE
6.94,-0.2216,3.0542,0.48999548,FALSE
6.68,0.3178,2.1392,0.440003633,FALSE
6.43,0.2218,1.6884,0.430016279,FALSE
6.17,0.392,1.0025,0.509991646,FALSE
5.91,0.2684,0.3613,0.420002699,FALSE
5.91,-0.1145,0.5415,0.410006523,FALSE
5.65,0.1937,0.1855,0.500009298,FALSE
5.65,-501.3859,1487.6226,0.550009489,TRUE
5.4,640.6119,1.2788,0.430060148,TRUE
55.04,13.9323,87.38,0.259981394,TRUE
55.04,13.9323,87.38,0.259981394,TRUE
55.55,13.9323,112.5659,2.060004473,TRUE
55.55,-0.1697,45.3533,0.809998512,TRUE
55.55,0.5257,25.6886,0.480005503,TRUE
55.55,-1.1262,32.7755,0.550001144,TRUE
55.55,0.4003,48.3454,0.860001564,TRUE
56.58,0.0728,53.3089,0.960000992,TRUE
56.58,-0.3015,54.8109,0.940002918,FALSE
57.1,-0.0877,62.7744,1.060001373,FALSE
57.1,0.5457,51.9206,0.960005045,FALSE
56.58,-0.3645,53.9976,0.940001488,FALSE
52.47,0.3601,61.3906,1.150001526,FALSE
50.41,0.2289,32.2359,0.620023251,FALSE
50.41,-0.1347,31.6705,0.60000062,FALSE
49.38,3.2351,18.4607,0.500000238,FALSE
49.38,-1.2633,18.6432,0.439986944,FALSE
46.81,-0.3465,45.2792,0.990004063,FALSE
44.24,-0.0067,24.2586,0.529996395,FALSE
41.66,0.0745,18.6434,0.410000324,FALSE
41.66,2.1474,18.6392,0.549998999,FALSE
40.12,-2.3351,24.9779,0.540003538,FALSE
40.12,4.2403,11.8487,0.400001049,FALSE
38.58,-2.6075,23.4539,0.540028095,FALSE
38.58,3.2676,13.0548,0.449993134,FALSE
36.52,-1.3922,37.1689,0.900002718,FALSE
34.46,2.6016,13.7741,0.469979286,TRUE
34.46,-2.0913,19.2851,0.490003347,TRUE
33.43,0.8874,29.3071,0.94002223,TRUE
32.4,-1.2866,6.7403,0.200005054,TRUE
32.4,0.9887,15.3706,0.539977789,TRUE
32.4,-1.7386,14.1142,0.400002003,TRUE
31.38,0.8554,16.608,0.539999247,TRUE
31.38,-0.0632,13.9655,0.450002432,TRUE
30.35,0.4662,12.4993,0.42999959,TRUE
30.35,-0.16,14.0088,0.470002174,TRUE
29.32,0.0503,13.9006,0.470027685,TRUE
29.32,0.5011,13.3109,0.489976406,TRUE
28.8,-0.1947,14.9346,0.529998064,TRUE
28.8,-0.2246,11.9235,0.410000801,TRUE
27.77,-0.1559,17.0741,0.570024729,TRUE
27.77,1.1391,12.7371,0.529986858,TRUE
27.26,-1.356,12.7928,0.429995298,TRUE
27.26,0.4194,15.3708,0.560002089,TRUE
26.75,0.4052,14.5834,0.580021858,TRUE
26.75,-0.245,15.3906,0.579978704,TRUE
26.23,0.6647,10.8276,0.460003376,TRUE
25.72,-0.7434,15.4683,0.560020924,TRUE
25.72,0.356,12.9377,0.500001192,TRUE
25.2,0.082,26.2824,1.050002813,TRUE
25.2,0.7821,8.9729,0.40997982,TRUE
24.69,-0.4878,11.08,0.460002422,TRUE
24.69,-0.0515,11.9237,0.489999056,TRUE
24.17,-0.0595,13.3111,0.540023565,TRUE
24.17,0.388,10.9546,0.479980946,TRUE
23.66,-0.2221,13.7172,0.570021391,TRUE
23.66,0.5048,9.0339,0.40997982,TRUE
22.63,-0.3916,10.4394,0.440022707,TRUE
22.63,0.9549,8.4698,0.429979563,TRUE
21.6,-0.3599,10.2683,0.480000973,TRUE
21.6,0.047,10.7904,0.510009289,TRUE
20.57,0.0516,11.2772,0.539993763,TRUE
20.57,0.0767,10.2539,0.500001192,TRUE
19.54,0.4847,9.2227,0.510001659,TRUE
19.54,-0.348,9.2536,0.470014572,TRUE
18,0.4128,9.9066,0.569988012,TRUE
18,-0.2925,9.6101,0.510000944,TRUE
16.97,0.6796,7.7554,0.500001431,TRUE
16.97,-0.1088,8.8539,0.550002098,TRUE
16.46,-0.0481,9.4958,0.58002305,TRUE
15.43,0.441,7.5792,0.53998208,TRUE
15.43,-0.1148,7.7553,0.529998779,TRUE
15.43,-0.1724,6.1237,0.400002718,TRUE
14.4,0.3469,6.9229,0.509999752,TRUE
14.4,-0.1274,5.6297,0.400000572,TRUE
13.37,0.0487,8.1375,0.590001106,TRUE
12.34,0.2345,12.3891,1.100003242,TRUE
11.31,-0.0769,5.5801,0.480024099,TRUE
11.31,-0.082,5.1469,0.429977655,TRUE
10.28,0.3119,5.5719,0.540002823,TRUE
10.28,0.2928,4.2913,0.480021954,TRUE
9.25,-0.2695,5.598,0.539983988,TRUE
9.25,0.055,5.734,0.569999218,TRUE
8.74,0.4081,4.149,0.520000219,TRUE
8.74,0.4629,2.5082,0.410004139,TRUE
7.97,-0.5546,4.7701,0.529997826,TRUE
7.97,0.2468,4.4678,0.59000206,TRUE
7.71,0.1192,3.8114,0.550001144,TRUE
7.71,-0.6374,5.5651,0.540024757,TRUE
7.45,0.4682,5.6297,0.939982653,TRUE
7.45,-0.6833,3.6975,0.419998884,TRUE
7.45,0.3223,3.3809,0.459999084,TRUE
7.71,-0.545,4.149,0.430023432,TRUE
7.71,0.7525,3.0742,0.55000186,TRUE
61.73,0.9861,168.9687,2.589952469,TRUE
61.73,0.9861,168.9687,2.589952469,TRUE
58.64,0.9861,57.8389,1.049958706,TRUE
57.1,-0.3333,63.3089,1.080043316,FALSE
56.58,-0.3525,32.0362,0.529969215,FALSE
56.58,0.8212,32.8642,0.590046406,FALSE
55.55,-0.264,32.5865,0.569962025,FALSE
54.53,1.9226,26.1057,0.560041189,FALSE
54.53,-3.3104,33.0185,0.520011187,FALSE
53.5,1.1269,23.6302,0.400002956,FALSE
52.47,1.6476,42.6482,0.990004301,FALSE
52.47,-3.9252,27.9581,0.459958792,FALSE
51.44,2.5213,23.1068,0.470005751,FALSE
50.41,-1.2547,32.6552,0.580022573,FALSE
50.41,3.7701,18.7105,0.490025997,FALSE
49.38,-2.3037,29.7434,0.579960823,FALSE
48.87,-0.7279,26.8441,0.490008593,FALSE
48.35,0.0714,23.9716,0.440050602,FALSE
47.84,2.6991,18.5284,0.429950714,FALSE
47.32,-1.126,24.8547,0.510082006,FALSE
47.32,1.1528,18.4686,0.419935226,FALSE
46.29,-0.4855,18.8317,0.409992218,FALSE
45.78,0.2486,22.3566,0.500003815,FALSE
43.72,-0.2,25.1859,0.55000782,FALSE
43.21,0.3912,39.2705,0.930055857,FALSE
42.18,0.4196,17.0082,0.420002937,FALSE
41.15,-0.1709,16.8851,0.410005569,FALSE
40.12,0.8759,18.4458,0.500056028,FALSE
39.09,-1.7153,20.529,0.460026979,FALSE
38.06,1.7277,17.2291,0.469924688,FALSE
36.52,0.9124,18.2551,0.580004215,FALSE
34.98,-1.109,18.0354,0.490046263,TRUE
33.95,-0.1086,16.3986,0.439968586,TRUE
33.43,1.6852,12.9712,0.429995298,TRUE
31.89,-0.3974,16.3986,0.510006428,TRUE
30.86,0.4693,12.6942,0.420053005,TRUE
30.35,0.7939,11.0804,0.409950018,TRUE
29.32,-0.7574,15.3714,0.500003576,TRUE
27.77,0.169,16.4096,0.550083399,TRUE
26.75,0.5345,16.0119,0.600004196,TRUE
25.2,0.7017,11.2224,0.479927063,TRUE
23.14,-0.0732,27.092,1.120084047,TRUE
22.12,0.1403,13.3383,0.569925785,TRUE
21.6,0.8561,10.4733,0.560003996,TRUE
20.57,-0.1256,10.0584,0.520004272,TRUE
20.06,0.1007,7.5792,0.40000248,TRUE
19.03,-0.3656,11.2774,0.540004015,TRUE
18.51,0.6012,8.2048,0.450060844,TRUE
17.49,0.1786,9.496,0.549947262,TRUE
16.46,0.1489,9.8347,0.600003719,TRUE
15.43,0.5058,6.7249,0.480003595,TRUE
14.4,-0.4624,8.7006,0.530081749,TRUE
13.37,0.9022,6.6037,0.589926481,TRUE
12.86,-0.6373,8.412,0.570051432,TRUE
11.31,0.4383,10.9237,1.07996273,TRUE
10.8,-0.4503,4.7525,0.400002956,TRUE
9.77,0.307,5.5379,0.540006161,TRUE
9.25,0.3531,3.9139,0.450034618,TRUE
8.74,-0.0399,4.083,0.459967136,TRUE
7.97,0.2184,6.9594,1.050014734,TRUE
7.71,-0.5905,4.6379,0.48999548,TRUE
7.45,-0.1508,4.451,0.440004826,TRUE
7.2,1.051,2.4441,0.430047989,TRUE
6.68,0.0142,2.8621,0.509958029,TRUE
6.43,-0.2274,2.7509,0.420039892,TRUE
6.43,-0.0561,2.7774,0.409969091,TRUE
6.17,0.3394,2.5553,0.500021935,TRUE
6.17,-0.58,3.5551,0.460076809,TRUE
5.91,0.3106,2.9584,0.469908714,TRUE
5.91,0.3323,2.5552,0.580003738,TRUE
5.91,-0.7201,3.8545,0.490018845,TRUE
5.91,0.3601,2.7774,0.439993858,TRUE
5.91,-0.1923,3.063,0.429997683,TRUE
66.87,11.6617,41.8736,0.344046593,TRUE
66.87,11.6617,41.8736,0.344046593,TRUE
66.87,11.6617,32.3803,0.536078691,TRUE
67.39,-1.571,41.1641,0.592086077,TRUE
66.87,1.2945,36.7139,0.592086315,TRUE
66.87,-1.6489,29.8106,0.432071924,TRUE
67.39,-1.0906,40.0643,0.536132813,TRUE
67.39,0.6477,34.957,0.488031149,TRUE
67.39,4.2995,23.6295,0.448069334,TRUE
67.9,-5.1294,44.4506,0.552119732,TRUE
67.9,4.9283,26.0702,0.440076828,TRUE
67.9,-1.9387,42.3916,0.600039959,TRUE
67.9,2.7365,26.2675,0.448072195,TRUE
67.39,-1.198,32.5356,0.504071951,TRUE
67.39,-0.8051,40.9846,0.592089176,FALSE
66.87,0.1125,40.0544,0.584089279,FALSE
66.36,-0.4695,41.6261,0.584099531,FALSE
65.84,1.6124,36.6514,0.592075825,FALSE
65.84,-1.5961,31.4875,0.456065416,FALSE
65.84,1.9807,26.2042,0.432062864,FALSE
64.81,1.2695,23.4803,0.424063921,FALSE
64.81,-3.2453,42.4593,0.576081038,FALSE
64.3,1.6422,32.5999,0.496085167,FALSE
64.3,0.7932,31.148,0.504066467,FALSE
62.76,0.8489,31.5777,0.552081823,FALSE
61.21,-0.1026,34.2186,0.5920856,FALSE
61.21,-0.6863,37.1047,0.600088835,FALSE
61.21,-0.0298,26.2732,0.424063206,FALSE
59.16,1.9126,29.1433,0.56808424,FALSE
59.16,-0.9092,22.4187,0.408061981,FALSE
57.1,0.3282,23.9704,0.448068142,FALSE
54.01,-1.5786,26.004,0.432062626,FALSE
54.01,1.1849,30.4405,0.56808424,FALSE
54.01,2.0751,23.6282,0.560082197,FALSE
50.92,-0.4064,25.6274,0.576119184,FALSE
47.84,-2.0829,27.0911,0.496038675,FALSE
47.84,1.8134,25.561,0.576090336,FALSE
47.84,0.5721,20.9401,0.504076242,FALSE
43.21,-1.2695,27.6163,0.568075418,FALSE
43.21,2.2232,20.9568,0.584090471,FALSE
40.12,-1.12,18.648,0.456069469,FALSE
40.12,-0.4366,24.2442,0.560083866,FALSE
38.06,2.4699,14.1809,0.432063341,FALSE
38.06,-0.5665,17.6491,0.496078491,FALSE
34.98,0.5828,18.8305,0.584088802,TRUE
34.98,-0.1787,13.7169,0.416064262,TRUE
32.92,0.2153,16.3287,0.512077808,TRUE
32.92,0.3376,12.6937,0.416056871,TRUE
30.35,0.7597,11.2091,0.408055544,TRUE
30.35,0.3228,11.0797,0.42406702,TRUE
27.77,-0.522,17.0071,0.584089518,TRUE
27.77,0.46,15.4681,0.584088326,TRUE
25.2,0.3927,11.2769,0.456070185,TRUE
25.2,0.9712,9.6752,0.480068922,TRUE
22.63,-0.5928,12.264,0.528078556,TRUE
22.63,0.4351,11.5218,0.552134514,TRUE
19.54,1.335,6.4154,0.416013002,TRUE
19.54,-1.1554,10.4392,0.496104956,TRUE
16.97,1.0175,9.0337,0.600058317,TRUE
16.97,-0.3118,8.2208,0.496075153,TRUE
14.91,0.6811,7.1134,0.552096367,TRUE
12.86,-0.0626,13.3866,0.992119074,TRUE
12.86,0.383,6.0778,0.528075457,TRUE
11.31,0.484,5.1974,0.600089312,TRUE
11.31,-0.8664,5.982,0.472071171,TRUE
10.8,0.4959,5.6294,0.568085909,TRUE
10.8,-0.3945,4.898,0.424063921,TRUE
10.8,-0.2199,7.4823,0.584118366,TRUE
10.8,0.762,4.7194,0.536050797,TRUE
10.8,0.1961,3.5019,0.440063953,TRUE
10.28,-0.5057,6.4502,0.59208703,TRUE
10.28,-0.0797,6.3467,0.560087442,TRUE
10.28,0.5308,3.9242,0.432059765,TRUE
10.28,0.3209,3.1822,0.408062696,TRUE
9.77,-0.4757,6.1466,0.584097862,TRUE
9.77,0.3446,4.5588,0.520077944,TRUE
9.77,-0.1373,5.2496,0.552077532,TRUE
9.77,0.0328,4.6379,0.496073008,TRUE
9.25,0.2017,4.5588,0.552089453,TRUE
9.25,-0.0002,3.502,0.42406702,TRUE
9.25,-0.3391,5.0078,0.504079103,TRUE
9.25,0.2747,4.149,0.480139732,TRUE
8.74,-0.7624,5.2496,0.439999342,TRUE
8.74,0.8434,3.8528,0.48807025,TRUE
8.74,0.0365,4.4887,0.584092379,TRUE
8.74,-0.3398,5.3494,0.560083866,TRUE
8.74,0.2104,6.6644,0.85612011,TRUE
7.97,-0.0398,4.3508,0.544080496,TRUE
7.97,0.1932,3.7423,0.53607583,TRUE
7.97,-0.5967,4.2055,0.440089464,TRUE
7.97,0.3703,3.5019,0.440044641,TRUE
7.97,-0.2509,4.0593,0.448018789,TRUE
7.97,0.3118,4.2055,0.576183796,TRUE
60.7,-0.2804,114.972,1.939721823,TRUE
60.7,-0.2804,114.972,1.939721823,TRUE
60.7,-0.2804,97.8002,1.540002108,TRUE
59.67,1.2535,25.5631,0.440000772,TRUE
59.67,-0.7209,30.1677,0.49003458,TRUE
